Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
3340,21,71,83,75,4.9,1
3341,17,86,64,70,4.0,1
3342,17,45,21,67,1.6,0
3343,17,61,47,45,3.4,1
3344,21,100,100,90,9.2,1
3345,19,73,57,55,2.8,1
3346,16,58,40,60,1.8,1
3347,21,96,79,100,5.3,1
3348,21,76,65,80,4.8,1
3349,16,74,65,68,4.4,1
3350,17,63,73,61,5.0,1
3351,20,84,100,68,6.3,1
3352,16,72,88,77,3.8,1
3353,19,87,56,68,5.4,1
3354,18,100,90,83,7.0,1
3355,18,45,45,81,3.0,1
3356,22,45,32,28,0.4,0
3357,22,86,63,85,6.3,1
3358,21,100,100,95,10.0,1
3359,18,81,62,92,5.0,1
3360,20,81,92,67,5.4,1
3361,17,63,62,78,4.4,1
3362,19,92,76,74,8.2,1
3363,22,75,75,90,4.8,1
3364,20,62,72,82,4.6,1
3365,19,93,86,79,6.8,1
3366,19,69,77,73,4.0,1
3367,17,34,73,69,2.4,1
3368,21,100,86,87,6.8,1
3369,18,71,71,63,3.8,1
3370,17,39,59,61,3.0,1
3371,20,100,100,100,9.2,1
3372,21,74,56,73,4.6,1
3373,20,74,91,85,6.0,1
3374,21,83,81,64,5.1,1
3375,22,56,52,57,3.2,1
3376,20,93,100,79,6.4,1
3377,17,77,64,83,5.6,1
3378,21,60,71,50,3.7,1
3379,21,87,71,82,5.9,1
3380,19,55,76,77,4.0,1
3381,19,61,85,62,2.8,1
3382,16,67,69,61,2.6,1
3383,20,96,79,74,5.5,1
3384,19,84,82,70,4.2,1
3385,16,100,90,88,8.0,1
3386,22,74,82,72,4.9,1
3387,22,56,66,60,3.4,1
3388,19,90,64,74,5.3,1
3389,20,54,79,55,2.4,1
3390,21,78,90,60,4.8,1
3391,18,92,70,62,5.6,1
3392,20,100,92,78,5.4,1
3393,17,100,81,97,7.6,1
3394,22,100,100,100,10.2,1
3395,19,79,86,94,6.3,1
3396,19,100,100,99,7.4,1
3397,21,100,100,100,10.1,1
3398,17,60,44,64,3.0,1
3399,21,77,91,68,5.3,1
3400,17,67,64,59,4.0,1
3401,18,94,83,87,6.7,1
3402,22,69,80,68,5.5,1
3403,19,79,58,64,3.4,1
3404,19,90,98,47,5.0,1
3405,18,95,100,92,7.1,1
3406,16,55,45,48,2.4,0
3407,22,66,57,49,3.4,1
3408,21,66,47,71,3.1,1
3409,18,82,93,89,5.7,1
3410,21,100,93,89,7.5,1
3411,20,33,37,43,1.0,0
3412,19,74,97,84,5.2,1
3413,21,73,70,55,3.2,1
3414,17,99,93,85,7.0,1
3415,21,69,75,86,4.5,1
3416,20,86,62,80,5.3,1
3417,22,72,83,74,5.0,1
3418,19,94,87,85,7.2,1
3419,18,100,100,100,9.1,1
3420,20,70,68,64,2.7,1
3421,19,67,62,51,3.1,1
3422,21,74,79,91,5.6,1
3423,22,63,85,60,3.4,1
3424,16,96,74,84,6.9,1
3425,22,100,85,97,7.2,1
3426,16,53,82,66,3.9,1
3427,17,59,84,75,3.5,1
3428,22,87,71,71,4.5,1
3429,19,95,70,77,5.2,1
3430,16,84,73,80,5.6,1
3431,18,59,28,52,0.5,0
3432,19,57,87,69,3.1,1
3433,18,58,69,81,4.2,1
3434,22,75,71,76,3.4,1
3435,18,52,47,36,0.0,0
3436,16,62,68,68,1.2,1
3437,19,50,53,40,2.4,0
3438,21,80,71,66,4.8,1
3439,20,81,80,68,4.1,1
3440,16,72,46,54,3.7,1
3441,16,100,100,87,6.6,1
3442,21,88,100,92,6.6,1
3443,19,81,82,68,5.3,1
3444,19,83,67,81,5.2,1
3445,22,74,75,74,3.3,1
3446,18,66,64,44,3.5,1
3447,22,62,54,56,1.6,1
3448,21,92,76,76,4.5,1
3449,22,87,80,74,6.6,1
3450,21,99,100,78,7.7,1
3451,19,85,55,64,4.5,1
3452,18,100,57,78,6.0,1
3453,22,46,46,36,0.0,0
3454,16,64,83,75,4.1,1
3455,17,74,64,74,4.1,1
3456,20,100,91,97,8.0,1
3457,16,78,90,93,5.8,1
3458,19,77,83,88,6.0,1
3459,20,83,76,83,5.9,1
3460,17,87,81,62,5.1,1
3461,17,91,98,100,8.1,1
3462,18,36,29,61,0.4,0
3463,20,85,77,73,5.3,1
3464,18,100,95,79,7.3,1
3465,16,52,43,60,1.2,1
3466,21,97,100,65,6.7,1
3467,21,78,72,70,3.5,1
3468,21,97,75,92,5.2,1
3469,20,82,67,61,3.4,1
3470,21,74,85,89,6.9,1
3471,16,76,70,72,4.4,1
3472,18,100,86,96,6.7,1
3473,20,100,62,81,5.9,1
3474,18,73,66,61,3.4,1
3475,20,79,87,64,6.0,1
3476,18,62,97,68,3.7,1
3477,17,73,82,74,5.1,1
3478,18,78,64,49,4.4,1
3479,21,89,69,74,6.8,1
3480,17,58,72,75,6.1,1
3481,18,67,70,67,4.9,1
3482,20,64,61,66,3.6,1
3483,20,46,56,58,2.5,1
3484,20,70,74,76,5.3,1
3485,19,90,65,92,3.7,1
3486,16,49,45,47,1.2,0
3487,20,54,58,49,2.3,1
3488,17,100,89,100,8.3,1
3489,20,81,52,83,3.7,1
3490,19,100,89,76,7.2,1
3491,21,91,77,84,4.3,1
3492,17,100,81,69,7.5,1
3493,19,83,86,100,7.3,1
3494,21,56,63,84,3.3,1
3495,22,43,46,56,1.0,0
3496,22,54,59,61,1.2,1
3497,17,68,77,70,3.4,1
3498,18,95,100,90,8.8,1
3499,16,57,85,83,4.2,1
3500,16,84,74,91,5.3,1
3501,19,100,100,82,7.6,1
3502,21,79,71,75,5.2,1
3503,16,86,81,62,5.2,1
3504,21,100,93,81,6.2,1
3505,21,87,81,75,5.6,1
3506,19,68,64,87,4.8,1
3507,19,87,47,84,3.6,1
3508,19,79,85,64,5.2,1
3509,16,98,89,96,7.2,1
3510,22,100,99,100,8.6,1
3511,19,74,99,59,5.6,1
3512,16,82,76,94,6.5,1
3513,19,71,89,61,5.5,1
3514,20,48,66,68,4.8,1
3515,21,86,81,71,6.0,1
3516,19,100,80,72,7.4,1
3517,17,55,55,76,3.2,1
3518,21,82,61,47,2.1,1
3519,21,85,84,64,3.9,1
3520,19,83,84,77,5.4,1
3521,22,82,92,93,6.7,1
3522,18,48,93,52,3.0,1
3523,22,38,48,50,0.0,0
3524,19,72,58,66,4.0,1
3525,21,74,54,61,4.6,1
3526,17,72,65,72,2.7,1
3527,21,82,49,88,3.5,1
3528,22,98,76,87,6.7,1
3529,17,86,82,69,5.2,1
3530,16,82,94,71,5.7,1
3531,20,74,68,79,4.3,1
3532,21,72,52,66,3.5,1
3533,19,71,70,59,4.3,1
3534,16,94,80,62,6.0,1
3535,20,45,57,61,2.0,1
3536,19,99,85,80,8.3,1
3537,18,78,74,77,6.1,1
3538,19,64,81,86,3.9,1
3539,17,89,97,75,6.6,1
3540,17,100,100,100,7.4,1
3541,18,74,49,59,4.3,1
3542,16,63,63,82,4.6,1
3543,20,89,100,99,8.0,1
3544,19,100,100,100,9.2,1
3545,17,89,82,68,5.1,1
3546,16,75,56,68,2.7,1
3547,18,56,63,73,4.1,1
3548,22,100,92,100,7.1,1
3549,21,59,56,55,2.9,1
3550,22,73,80,86,4.6,1
3551,22,74,81,68,5.6,1
3552,17,63,52,61,3.2,1
3553,18,86,100,81,7.2,1
3554,19,88,100,77,6.4,1
3555,22,100,100,97,9.0,1
3556,22,99,96,100,6.6,1
3557,20,83,71,68,3.1,1
3558,17,94,70,95,6.1,1
3559,17,97,82,87,7.0,1
3560,19,100,89,100,7.1,1
3561,21,59,72,67,3.4,1
3562,16,44,57,55,3.2,1
3563,20,69,57,72,2.7,1
3564,17,87,100,100,8.2,1
3565,20,100,87,89,6.2,1
3566,17,74,69,74,3.4,1
3567,20,73,69,90,5.3,1
3568,18,74,71,70,4.8,1
3569,22,64,58,55,3.1,1
3570,17,71,77,79,5.1,1
3571,20,88,74,96,5.4,1
3572,16,100,97,100,8.9,1
3573,18,55,69,74,3.7,1
3574,18,44,78,55,1.6,1
3575,16,62,69,65,2.9,1
3576,20,77,43,58,3.2,1
3577,19,79,74,75,4.1,1
3578,16,39,56,72,2.9,1
3579,20,89,76,68,6.6,1
3580,16,67,70,45,2.8,1
3581,16,72,77,55,5.0,1
3582,17,100,100,100,9.0,1
3583,20,81,83,71,6.1,1
3584,19,84,80,84,5.9,1
3585,22,99,100,100,8.7,1
3586,17,100,94,93,7.5,1
3587,16,80,72,87,6.1,1
3588,22,64,62,62,4.4,1
3589,21,76,73,78,5.0,1
3590,22,93,84,63,4.9,1
3591,16,78,86,49,4.2,1
3592,16,89,89,77,5.4,1
3593,20,88,88,82,5.7,1
3594,20,50,72,54,2.5,1
3595,17,99,100,86,8.3,1
3596,19,78,71,77,5.8,1
3597,17,86,70,64,4.5,1
3598,18,86,73,85,5.4,1
3599,16,78,100,91,6.9,1
3600,22,71,45,75,2.1,1
3601,21,75,64,69,4.8,1
3602,16,67,62,61,2.6,1
3603,16,100,100,100,10.3,1
3604,17,56,87,72,5.3,1
3605,21,65,72,38,2.6,1
3606,21,100,100,100,12.0,1
3607,21,46,77,94,3.9,1
3608,17,65,60,83,4.6,1
3609,16,73,83,94,4.7,1
3610,17,74,46,74,3.3,1
3611,20,82,76,76,5.5,1
3612,20,46,21,55,0.6,0
3613,17,94,81,99,7.2,1
3614,21,72,43,43,2.7,1
3615,16,78,79,75,4.2,1
3616,17,93,88,82,6.5,1
3617,17,65,68,88,4.6,1
3618,17,78,76,77,4.7,1
3619,18,91,53,35,3.0,1
3620,20,100,100,100,9.2,1
3621,22,81,83,58,6.1,1
3622,21,80,88,75,2.8,1
3623,19,75,99,68,5.4,1
3624,22,68,72,48,2.7,1
3625,21,100,100,86,8.4,1
3626,19,85,84,67,5.4,1
3627,18,66,77,61,3.0,1
3628,17,88,90,73,6.4,1
3629,18,71,76,68,4.4,1
3630,18,46,51,42,2.4,0
3631,22,75,74,77,5.8,1
3632,16,88,80,94,5.7,1
3633,22,91,61,83,7.3,1
3634,20,71,77,82,5.1,1
3635,19,100,75,62,5.2,1
3636,17,100,89,83,5.3,1
3637,22,100,100,100,8.2,1
3638,19,82,100,87,4.4,1
3639,21,79,90,82,5.9,1
3640,19,77,87,89,6.2,1
3641,21,82,75,65,5.7,1
3642,22,74,59,66,4.3,1
3643,20,88,89,67,5.2,1
3644,22,60,75,77,4.8,1
3645,21,100,100,92,8.9,1
3646,19,75,70,77,4.1,1
3647,19,50,64,91,3.2,1
3648,21,81,79,81,5.0,1
3649,18,69,80,89,4.8,1
3650,20,73,91,64,5.4,1
3651,16,62,55,68,4.1,1
3652,17,79,85,78,5.2,1
3653,19,100,63,77,5.3,1
3654,17,95,98,100,6.8,1
3655,16,88,82,68,5.2,1
3656,22,90,77,79,5.2,1
3657,17,86,83,54,6.0,1
3658,16,81,90,89,6.7,1
3659,21,48,76,68,3.0,1
3660,18,56,71,59,2.5,1
3661,19,100,100,99,8.4,1
3662,16,100,70,77,6.4,1
3663,17,79,81,59,4.6,1
3664,19,83,48,64,5.0,1
3665,18,72,45,60,4.2,1
3666,21,78,93,63,5.4,1
3667,22,57,46,48,3.1,1
3668,19,78,86,76,6.7,1
3669,22,100,96,73,5.4,1
3670,16,84,86,78,5.4,1
3671,18,61,68,50,3.2,1
3672,17,100,83,70,6.0,1
3673,18,86,66,58,3.3,1
3674,18,96,59,71,3.6,1
3675,20,79,72,63,5.2,1
3676,18,100,100,99,10.0,1
3677,18,88,81,87,5.3,1
3678,19,56,40,36,0.0,0
3679,17,70,41,53,3.7,1
3680,19,81,100,82,6.4,1
3681,19,54,72,52,2.7,1
3682,16,100,86,54,6.7,1
3683,19,88,90,78,5.3,1
3684,20,94,86,96,7.0,1
3685,20,68,73,68,3.9,1
3686,22,67,44,78,3.7,1
3687,16,100,87,88,6.1,1
3688,22,72,73,65,5.0,1
3689,22,67,78,96,4.9,1
3690,21,100,100,97,8.1,1
3691,17,89,85,86,6.2,1
3692,17,47,43,40,1.0,0
3693,19,99,82,67,6.6,1
3694,19,81,69,71,6.4,1
3695,21,100,98,99,7.4,1
3696,19,60,70,82,3.1,1
3697,17,96,81,81,5.6,1
3698,22,66,89,77,5.2,1
3699,18,69,74,74,3.1,1
3700,20,92,91,100,6.9,1
3701,18,68,80,56,4.5,1
3702,18,100,100,100,7.3,1
3703,17,66,56,61,3.5,1
3704,18,61,65,69,2.1,1
3705,21,88,74,60,4.5,1
3706,16,91,93,89,5.5,1
3707,19,60,59,52,3.9,1
3708,16,34,44,57,0.0,0
3709,22,90,74,86,5.8,1
3710,20,94,61,62,5.8,1
3711,19,87,100,97,6.4,1
3712,18,75,66,59,4.2,1
3713,20,74,60,82,4.1,1
3714,19,100,90,93,7.9,1
3715,21,42,76,42,1.8,1
3716,21,61,89,60,4.5,1
3717,21,59,76,100,5.3,1
3718,21,90,95,100,6.2,1
3719,18,68,66,74,5.3,1
3720,16,86,70,68,3.2,1
3721,19,100,87,100,7.3,1
3722,18,68,82,60,5.0,1
3723,21,64,37,62,1.7,1
3724,22,94,72,88,5.4,1
3725,16,100,86,84,6.0,1
3726,22,100,100,100,8.9,1
3727,20,93,65,81,5.8,1
3728,22,68,44,69,2.0,1
3729,20,72,61,60,2.1,1
3730,20,84,98,73,7.5,1
3731,21,65,73,75,3.4,1
3732,20,46,57,70,1.9,1
3733,17,100,78,85,7.0,1
3734,19,76,65,54,4.0,1
3735,19,100,96,95,6.9,1
3736,21,70,52,67,3.2,1
3737,17,100,83,95,7.9,1
3738,22,84,85,87,6.7,1
3739,18,64,70,77,3.6,1
3740,22,54,31,58,1.7,0
3741,18,100,100,97,9.6,1
3742,20,68,80,54,4.6,1
3743,16,65,75,60,3.5,1
3744,18,96,84,100,7.8,1
3745,16,95,94,82,6.9,1
3746,19,94,100,99,7.4,1
3747,16,71,82,58,4.8,1
3748,19,100,98,86,8.8,1
3749,17,59,30,47,2.4,0
3750,17,80,71,69,3.9,1
3751,21,92,100,99,5.8,1
3752,21,83,100,100,7.3,1
3753,20,98,95,94,6.3,1
3754,18,84,77,52,4.8,1
3755,20,80,80,60,4.0,1
3756,19,100,96,55,7.3,1
3757,20,84,66,85,6.5,1
3758,16,63,75,82,3.3,1
3759,19,83,54,73,3.2,1
3760,21,88,70,48,3.9,1
3761,17,68,76,82,3.7,1
3762,21,100,82,100,7.1,1
3763,18,94,71,97,5.9,1
3764,19,100,90,93,6.1,1
3765,19,86,66,71,5.4,1
3766,16,71,78,57,5.5,1
3767,18,49,68,68,1.8,1
3768,17,100,100,93,6.6,1
3769,22,58,47,46,3.9,1
3770,19,79,73,63,4.9,1
3771,19,95,85,59,4.1,1
3772,16,74,74,84,5.3,1
3773,20,61,94,81,6.1,1
3774,17,38,73,60,3.0,1
3775,21,76,73,73,5.5,1
3776,18,55,75,57,4.1,1
3777,19,100,100,100,7.6,1
3778,19,65,72,53,2.8,1
3779,21,42,43,75,3.0,1
3780,17,58,87,55,4.3,1
3781,20,77,71,58,3.1,1
3782,19,78,60,94,4.6,1
3783,17,85,67,70,3.9,1
3784,21,92,88,70,5.2,1
3785,16,84,78,80,7.0,1
3786,20,89,66,66,5.1,1
3787,18,88,79,81,5.3,1
3788,19,43,57,72,2.9,1
3789,17,63,77,75,4.7,1
3790,16,97,81,69,4.2,1
3791,18,81,90,90,6.4,1
3792,22,72,66,50,3.5,1
3793,17,64,75,68,3.3,1
3794,17,86,79,83,5.6,1
3795,18,100,96,100,9.0,1
3796,16,86,88,66,4.6,1
3797,22,91,50,68,5.3,1
3798,21,96,91,72,6.9,1
3799,16,78,79,97,6.0,1
3800,20,82,72,80,6.0,1
3801,19,62,79,69,4.8,1
3802,18,75,81,68,4.8,1
3803,21,50,56,55,3.5,1
3804,22,90,67,75,6.0,1
3805,18,90,67,93,5.9,1
3806,18,100,100,89,6.4,1
3807,16,59,93,78,4.0,1
3808,19,82,89,95,6.7,1
3809,20,100,76,100,7.3,1
3810,17,47,58,60,2.6,1
3811,17,95,46,66,4.4,1
3812,18,89,97,94,7.4,1
3813,19,60,55,74,3.7,1
3814,22,97,70,81,6.1,1
3815,22,85,88,65,5.0,1
3816,21,100,80,81,5.7,1
3817,16,61,88,81,5.1,1
3818,19,97,100,87,6.5,1
3819,19,63,61,42,3.0,1
3820,16,54,64,46,3.2,1
3821,22,100,100,100,7.9,1
3822,22,100,99,96,9.2,1
3823,22,79,90,99,5.0,1
3824,18,100,76,100,8.4,1
3825,19,50,62,52,3.5,1
3826,17,58,71,79,3.9,1
3827,16,99,82,100,7.9,1
3828,22,95,92,79,6.6,1
3829,21,100,100,93,8.2,1
3830,22,78,74,74,5.9,1
3831,22,52,53,50,3.0,1
3832,20,88,69,94,5.4,1
3833,18,97,75,60,7.4,1
3834,16,58,94,65,4.7,1
3835,20,66,70,66,4.4,1
3836,20,86,67,82,6.0,1
3837,21,69,67,54,3.9,1
3838,19,85,84,93,5.6,1
3839,21,67,67,55,5.1,1
3840,19,70,65,48,4.0,1
3841,19,100,100,87,7.0,1
3842,16,61,72,68,6.3,1
3843,22,71,65,73,4.3,1
3844,16,63,52,66,5.0,1
3845,18,75,95,80,4.5,1
3846,19,54,75,56,3.7,1
3847,20,54,52,70,1.6,1
3848,22,88,61,75,4.0,1
3849,17,60,59,59,3.8,1
3850,18,73,75,83,5.2,1
3851,16,82,89,82,5.9,1
3852,21,70,53,74,3.4,1
3853,18,75,76,85,5.7,1
3854,18,60,73,67,3.1,1
3855,22,70,94,73,4.7,1
3856,18,65,75,77,3.8,1
3857,18,95,79,96,6.5,1
3858,17,87,76,77,5.2,1
3859,21,63,80,80,4.8,1
3860,21,72,64,77,3.7,1
3861,21,100,80,88,4.3,1
3862,19,100,94,100,8.7,1
3863,20,65,89,80,4.0,1
3864,21,89,82,76,6.0,1
3865,18,78,68,59,4.8,1
3866,18,91,90,86,5.9,1
3867,21,89,77,91,6.7,1
3868,22,71,73,66,4.3,1
3869,21,83,100,68,6.4,1
3870,18,100,100,100,10.5,1
3871,19,91,98,86,6.1,1
3872,16,100,83,80,8.2,1
3873,16,100,93,79,6.0,1
3874,21,77,52,48,3.1,1
3875,17,95,95,86,5.6,1
3876,21,86,65,91,4.3,1
3877,22,86,64,65,3.8,1
3878,21,69,65,73,4.9,1
3879,16,74,45,70,4.7,1
3880,18,70,48,59,2.9,1
3881,21,100,94,98,10.4,1
3882,18,89,63,99,6.6,1
3883,18,85,84,80,5.5,1
3884,17,79,96,76,5.2,1
3885,18,99,100,86,7.4,1
3886,16,100,92,86,9.2,1
3887,19,90,85,93,6.4,1
3888,19,82,92,91,5.2,1
3889,20,100,81,71,7.9,1
3890,22,79,93,84,5.3,1
3891,21,80,97,89,5.9,1
3892,22,100,67,100,7.0,1
3893,16,41,43,83,4.2,1
3894,18,43,42,78,0.8,1
3895,19,67,81,74,4.1,1
3896,22,94,69,94,6.5,1
3897,16,100,62,83,6.4,1
3898,19,100,96,82,7.7,1
3899,18,76,78,77,4.2,1
3900,22,90,91,100,8.2,1
3901,19,78,72,81,5.4,1
3902,21,85,92,63,6.2,1
3903,21,98,79,69,6.8,1
3904,20,58,47,66,2.2,1
3905,20,57,66,58,3.0,1
3906,19,50,66,66,2.9,1
3907,16,88,89,92,7.1,1
3908,21,66,90,70,4.4,1
3909,16,100,100,96,9.1,1
3910,16,72,72,73,5.0,1
3911,19,57,41,64,2.1,1
3912,16,79,79,72,3.7,1
3913,21,83,90,67,5.2,1
3914,18,77,82,80,6.0,1
3915,20,73,66,51,3.0,1
3916,18,92,93,87,6.1,1
3917,16,71,100,80,6.7,1
3918,18,82,78,75,3.7,1
3919,21,100,100,95,8.9,1
3920,21,74,80,80,3.9,1
3921,16,80,76,77,3.0,1
3922,19,63,58,61,1.9,1
3923,18,100,100,85,7.4,1
3924,19,90,68,64,5.0,1
3925,19,79,82,79,4.0,1
3926,17,38,48,56,2.1,0
3927,16,56,59,70,4.2,1
3928,20,100,100,99,9.8,1
3929,21,57,30,33,0.7,0
3930,21,62,60,79,3.7,1
3931,16,97,100,95,8.6,1
3932,22,100,97,69,7.5,1
3933,22,56,76,66,3.9,1
3934,22,81,87,62,5.4,1
3935,20,83,87,86,5.9,1
3936,21,80,68,81,5.3,1
3937,16,100,100,100,8.6,1
3938,21,79,80,62,5.7,1
3939,19,98,95,100,7.3,1
3940,18,70,81,83,5.4,1
3941,18,56,67,35,0.9,1
3942,21,59,45,80,2.6,1
3943,17,75,58,61,3.0,1
3944,20,51,79,58,4.5,1
3945,22,100,100,100,9.2,1
3946,20,86,76,67,5.7,1
3947,20,87,52,86,4.8,1
3948,19,93,91,87,7.5,1
3949,20,64,61,53,2.1,1
3950,18,66,76,54,4.0,1
3951,19,70,65,55,3.7,1
3952,16,95,84,81,5.8,1
3953,20,85,75,67,6.8,1
3954,20,94,87,87,5.9,1
3955,16,91,84,75,6.0,1
3956,20,71,74,66,4.3,1
3957,16,78,78,85,5.6,1
3958,19,45,67,62,3.3,1
3959,18,89,93,96,6.3,1
3960,16,68,73,46,4.0,1
3961,17,68,39,70,2.8,1
3962,16,86,81,75,5.1,1
3963,20,60,45,44,1.2,0
3964,22,100,88,100,7.9,1
3965,22,100,100,91,6.6,1
3966,19,90,70,81,5.7,1
3967,21,45,44,53,1.8,0
3968,19,77,40,58,3.6,1
3969,21,96,94,63,5.1,1
3970,22,80,84,87,4.5,1
3971,22,31,49,63,1.6,0
3972,16,64,66,65,2.4,1
3973,18,68,46,66,4.4,1
3974,17,45,64,81,2.4,1
3975,19,100,85,83,7.7,1
3976,20,72,100,76,6.0,1
3977,21,77,70,85,3.4,1
3978,20,100,94,88,7.3,1
3979,18,94,80,100,6.9,1
3980,21,79,71,82,5.6,1
3981,19,77,83,68,4.9,1
3982,16,65,62,69,4.4,1
3983,20,70,58,60,3.9,1
3984,18,29,74,66,2.3,1
3985,19,100,100,100,8.1,1
3986,22,73,56,74,4.0,1
3987,22,89,84,78,5.1,1
3988,19,68,61,52,3.2,1
3989,19,85,52,84,4.5,1
3990,19,100,100,100,10.7,1
3991,21,78,53,69,3.5,1
3992,19,100,100,89,7.9,1
3993,20,83,68,74,4.9,1
3994,18,93,87,73,6.4,1
3995,21,100,100,73,7.5,1
3996,19,79,100,74,5.5,1
3997,17,73,95,61,4.3,1
3998,17,81,76,67,4.6,1
3999,18,78,74,67,4.7,1
4000,22,100,95,96,8.7,1
4001,16,64,36,55,2.0,1
4002,16,35,25,20,1.5,0
4003,22,73,43,58,1.6,1
4004,21,70,84,65,3.2,1
4005,21,87,100,93,6.4,1
4006,21,100,88,81,6.5,1
4007,16,71,74,79,3.8,1
4008,17,80,69,72,4.9,1
4009,16,60,61,65,2.8,1
4010,20,78,53,52,3.0,1
4011,19,89,76,94,6.2,1
4012,21,91,99,100,7.1,1
4013,17,81,62,89,4.0,1
4014,18,100,100,88,8.3,1
4015,18,100,88,92,6.9,1
4016,19,100,100,78,8.2,1
4017,17,86,79,50,4.4,1
4018,16,100,100,99,8.0,1
4019,16,100,90,100,9.4,1
4020,20,81,65,56,4.2,1
4021,20,82,74,75,4.7,1
4022,16,49,64,73,3.1,1
4023,18,57,68,61,2.7,1
4024,21,61,63,74,2.7,1
4025,18,72,53,58,3.4,1
4026,20,100,87,89,5.5,1
4027,19,76,60,61,3.5,1
4028,16,75,72,91,5.5,1
4029,20,79,67,64,5.5,1
4030,20,86,66,72,4.1,1
4031,21,73,69,76,4.9,1
4032,16,81,83,73,3.9,1
4033,21,76,69,67,4.4,1
4034,16,65,72,70,3.4,1
4035,21,76,56,74,5.2,1
4036,18,39,77,62,3.8,1
4037,19,66,68,76,2.7,1
4038,19,79,67,83,6.2,1
4039,16,76,75,66,6.3,1
4040,17,100,84,80,7.2,1
4041,22,74,60,78,3.0,1
4042,20,55,61,59,4.0,1
4043,20,94,77,83,5.5,1
4044,16,62,77,61,4.0,1
4045,21,95,78,65,6.1,1
4046,17,93,87,86,6.0,1
4047,18,85,86,77,6.0,1
4048,21,100,61,100,7.9,1
4049,21,86,76,95,6.3,1
4050,16,85,90,90,5.3,1
4051,16,79,63,84,4.6,1
4052,20,69,62,81,4.8,1
4053,16,49,74,47,2.9,1
4054,16,62,54,51,1.5,1
4055,16,89,100,87,5.9,1
4056,20,100,88,86,7.4,1
4057,18,67,86,70,4.3,1
4058,18,97,88,100,8.2,1
4059,22,66,43,84,4.6,1
4060,22,46,57,41,1.1,0
4061,16,96,96,93,6.8,1
4062,22,66,78,75,4.0,1
4063,20,100,88,76,7.0,1
4064,18,52,76,54,2.4,1
4065,21,88,92,81,5.8,1
4066,18,58,75,80,3.4,1
4067,18,76,81,72,5.4,1
4068,20,91,71,88,6.5,1
4069,22,80,85,94,6.1,1
4070,21,81,82,96,5.1,1
4071,20,62,81,60,2.2,1
4072,16,100,90,60,6.5,1
4073,19,86,79,97,7.1,1
4074,18,64,67,64,2.9,1
4075,19,64,79,54,3.2,1
4076,20,78,100,95,7.1,1
4077,20,65,72,93,4.6,1
4078,20,71,62,67,3.3,1
4079,19,70,63,60,5.5,1
4080,20,68,60,83,3.7,1
4081,16,61,84,77,5.3,1
4082,20,72,53,78,4.2,1
4083,17,53,96,71,4.3,1
4084,22,91,88,93,7.2,1
4085,19,36,44,52,0.1,0
4086,17,90,88,90,6.1,1
4087,20,92,100,88,6.9,1
4088,16,58,71,59,3.8,1
4089,18,83,77,88,6.9,1
4090,21,48,68,72,3.1,1
4091,22,71,81,58,3.7,1
4092,21,68,55,53,3.4,1
4093,20,100,99,100,6.9,1
4094,22,46,55,72,1.5,1
4095,22,89,100,95,8.3,1
4096,16,72,65,78,4.4,1
4097,22,89,82,86,6.2,1
4098,19,77,89,57,6.1,1
4099,17,71,74,79,5.3,1
4100,17,74,56,83,3.8,1
4101,17,100,82,77,7.5,1
4102,19,83,73,55,4.0,1
4103,21,85,72,57,3.5,1
4104,16,79,88,80,6.8,1
4105,22,78,100,84,5.3,1
4106,19,100,75,100,7.7,1
4107,17,82,80,88,4.9,1
4108,20,79,45,74,3.7,1
4109,18,91,79,60,5.5,1
4110,22,84,73,52,4.1,1
4111,19,71,66,75,3.8,1
4112,19,87,65,67,6.7,1
4113,16,100,100,100,8.7,1
4114,16,77,73,75,4.5,1
4115,19,62,74,58,3.1,1
4116,17,66,57,45,4.7,1
4117,18,89,100,83,6.0,1
4118,22,94,50,83,5.5,1
4119,16,94,78,83,7.4,1
4120,22,89,88,70,6.3,1
4121,17,64,65,65,2.8,1
4122,22,76,88,53,4.0,1
4123,20,55,59,64,2.2,1
4124,16,94,91,100,7.3,1
4125,17,42,54,29,1.0,0
4126,17,48,30,53,2.4,0
4127,18,64,57,68,4.0,1
4128,18,80,70,81,6.1,1
4129,20,56,81,59,4.0,1
4130,17,84,87,56,4.3,1
4131,21,77,94,65,4.3,1
4132,17,83,85,83,5.3,1
4133,18,73,70,66,2.6,1
4134,21,71,64,70,3.1,1
4135,16,99,94,100,8.4,1
4136,16,98,69,68,5.8,1
4137,22,100,73,79,6.5,1
4138,19,69,61,73,5.1,1
4139,18,86,83,41,4.7,1
4140,19,82,78,82,5.9,1
4141,21,100,78,83,6.5,1
4142,18,90,64,72,6.7,1
4143,20,72,63,82,4.7,1
4144,17,90,86,95,6.9,1
4145,20,31,24,49,0.1,0
4146,21,79,100,67,6.8,1
4147,18,47,54,58,4.1,1
4148,21,78,98,84,6.1,1
4149,17,95,66,61,3.7,1
4150,16,63,51,56,2.3,1
4151,16,100,78,67,5.7,1
4152,21,52,56,59,2.0,1
4153,19,68,74,86,4.2,1
4154,18,84,54,68,3.4,1
4155,18,80,80,83,4.6,1
4156,16,83,84,94,6.6,1
4157,22,78,54,65,4.0,1
4158,20,97,76,76,5.6,1
4159,22,77,100,100,6.5,1
4160,17,75,71,75,3.8,1
